Velocity (m/s),Speed (km/h),Impact Force,Vibration,Pressure,Temperature,G Force,Impact Force Classification
9.706667242800737,31.22536415229043,24.171373209131797,2.912485752700574,122.39581616671425,31.709148995348958,2.621816903896014,1
20.39305698109691,21.245195343407687,32.765502992164286,9.513862184004777,16.73389823308542,35.629296033107096,0.8461838523475895,2
4.649330375532554,3.4224029806377887,31.983592329196707,4.360606120923047,149.32208968826384,73.15073696663606,4.648871580029655,2
9.73718113567882,109.11649756872593,32.64943276632516,4.29364820389177,115.94377378667724,55.005931512288186,1.7136869107056873,2
12.210840236978743,0.986775766666983,67.29641731118157,6.7807951019093125,87.00150264097718,66.83510406713152,2.5822428189020865,3
15.200812573953806,88.32985732045024,53.08079280904162,7.675685623061897,23.190962661239617,15.831832107518828,5.070087295100759,3
26.169914793229143,18.25774643034198,38.54241780866443,4.755587381251365,77.30894570898705,78.69766722284186,9.737089799328215,2
6.65512715933813,109.467554639952,14.90897687287166,2.1400090171172415,39.16631112867133,32.03913189150347,6.842550068035559,1
17.139433832325675,107.13551275078629,2.2139162942145907,7.733086427256216,37.84837868146042,61.986126715767334,2.7962179815682475,1
19.745177580171873,78.46813756431088,21.88346775876926,3.2035127487362756,124.42938740737281,11.46798252420087,3.824060525753765,1
1.548192255957524,80.66809797607262,10.747140396868126,1.751107692938576,57.096663593915196,32.1420241156967,4.061331523209772,1
20.24946991387494,0.6406970363626252,78.54450308522394,6.316401899250133,67.60857050862062,64.88672930666418,1.5363762334437714,4
5.683569042497426,118.18458793363224,11.249795781388539,0.904536669903504,126.44471066701774,27.420613229025058,1.6065418885968075,1
2.168169594199366,105.33991242909772,72.42282373068362,9.713526750860549,13.168593857826384,88.03121967498171,1.4839472348736449,3
31.626354956653596,107.41274708761104,38.56586897760826,6.323972644121369,89.19267796365743,66.12283994434203,5.216641377369169,2
32.18451566237506,79.10934444610463,7.337838974377597,9.858955209217559,86.73235220595566,87.02783932967957,6.741860867397083,1
26.94388361272165,41.374431438544384,81.27300494315858,3.3889342347863605,63.78218539000128,39.53907022511207,5.9072068461082665,4
10.152776926548444,107.23783789085769,57.963057023661335,9.712051611903979,124.46619621361394,3.3985142624675,9.777671854533486,3
3.2554115598327744,34.982031378143084,23.576151286357305,1.4556224772862358,141.4335092003539,57.61399633551028,1.2587457225765186,1
22.805486773650188,67.52538520106434,89.4681174332668,0.4069477234702845,69.80037928704161,33.91935027253723,9.864744063027551,4
14.670282616340911,11.967716681265888,4.525831387055145,0.3298406045460256,68.42205764975995,44.818837592235326,4.666739338878919,1
4.067534367376478,110.63467561593002,20.18196081977629,4.648703705992271,75.30955945061172,68.11102139227488,2.186327877771377,1
16.504246414008634,16.8924549325456,75.2046927805861,0.8300419747859478,108.46860462495923,70.06646670708717,9.432808260057572,4
1.146169408770229,26.987616687648874,70.93779303098891,5.121678841676017,100.20904360484435,2.7556414865815393,4.686133101445926,3
30.307649001285803,66.9760989753858,28.927169372447803,3.2750050350890048,33.42524238103306,76.93026728396136,3.473469552105204,2
8.625136786728563,91.69116002555779,6.202487535278312,3.356289924741156,9.584302289901498,49.351891495607894,2.138101038179566,1
22.08186773751822,74.32215671235588,85.80780722249438,6.356089965451698,142.3881194725184,55.669877332454995,2.6787545111580213,4
10.389330166060066,27.85606953601874,31.369763806990257,1.6309800615162018,39.160463960055644,29.799418518985256,9.792195102272194,2
17.333867145856434,0.11316510329884011,19.571341492826523,7.66553370339731,95.78950270358875,42.0833786000581,3.0397343990477435,1
18.22185361051151,90.85806963689271,51.60618223609771,5.820309197786347,124.26570041155836,71.03751339793317,9.77805923759605,3
6.161199002665816,118.22487910933124,91.02271992824473,9.14944628847511,45.04151258207794,77.67138029442584,3.3021498661208715,4
32.316255643392736,97.18957443673085,4.354657784337535,3.6484065376752337,95.31501204853932,38.710618116797804,2.3141846558856196,1
25.835177002625947,55.22479417879384,76.58040880308877,9.827149920671255,16.18503617238374,69.11175326513302,1.833641829018473,4
31.31349972233442,108.45207136789278,57.24732279387089,5.758276467140232,145.48971665634912,25.804350168843804,4.11854505273997,3
29.824595589753535,49.181720774202006,42.54491165518169,9.734019561875337,8.72374125759388,83.20226651775153,2.368064485350272,2
19.928006293773468,62.99209010921611,74.40804441050601,0.2706065404711533,65.72620107614645,60.98142389073653,6.969379638270531,3
30.72606825332048,57.25557208748199,96.58244244416323,7.279763224123879,80.5228863090035,77.5186516066895,2.397717353639784,4
2.9494550933904766,53.714864719862994,22.920621116269103,8.166215242927363,118.5722667995046,47.71548523178474,8.35396844997869,1
6.532108804430109,93.02289231526869,14.364736507211962,0.5317328667648757,18.169277560863183,22.910928498195528,8.34011258488167,1
1.5074255393882336,63.21226887233904,91.2881745222697,5.789696640162457,66.12119607827648,42.923111331364396,2.8552637404806616,4
10.8432599243396,38.00605464302593,66.89530774573036,8.019422935894484,44.95673543151785,38.14853944783208,7.535401304868298,3
12.954614065350434,30.9789801190174,43.798602156196594,5.610387252230727,46.80160735400101,33.271654344015914,8.575458759794532,2
9.04406322902395,4.529678036092006,57.32595702642831,0.6381359040546664,116.81818740978763,21.217374774147835,5.901328439371466,3
27.621821180033802,69.98341942596552,74.5613905176244,6.9344724089831145,0.8191417547749713,75.91671418798062,3.663324108640549,3
11.89058837869733,27.595369848124104,77.30318987057171,0.6059691467330863,112.36254620039495,8.63516613205605,4.409671867126791,4
9.3635472078804,17.776070641965973,91.98941808189646,8.174688950164384,121.55976451846593,88.75609298858339,7.862288650347819,4
18.088060451664422,78.45959565932132,42.684278889562265,0.43034183306694396,135.20433657631034,17.50247228977535,2.9331746399681413,2
4.697004418408839,81.74511093858587,29.3410910019395,1.373973810103708,94.03227048457252,97.98736518515413,3.34462334376194,2
26.73722536853214,90.25858707091992,63.96642667898419,2.751075905232685,50.018299240836186,98.84680480870743,1.6078433625785071,3
2.4847729538467616,60.42922756063098,41.57278992795304,6.333647922608,64.0852098823306,39.838704124115175,3.990524030130026,2
32.89294159689524,107.2865526244664,59.45984539489779,9.76359099631306,145.4604123431144,98.7821072632263,0.8651513224948593,3
25.73891816065759,112.36113040778734,41.99857984559502,1.1782285261993442,132.17802396537783,86.90685172807264,3.210344409891115,2
6.623193665533966,96.88451277509873,15.299578667817448,1.4270766921391842,69.5288863649163,8.24302769466656,3.73479380947857,1
0.18405216372966796,76.27121784098247,46.94267516589584,3.688703967009803,141.45945106663837,94.73285636286181,2.554791324241321,2
27.17932941039962,36.44651443094264,69.09178219410327,8.362191377553202,123.44323131096884,4.251438590459422,1.0135811913498816,3
23.559555270441077,117.95339059442654,79.92838076676499,4.672309527508141,135.16347924896922,18.191429373910715,5.216672425615551,4
24.297808910806104,32.8963400630326,49.332627679654685,3.2161060025582167,102.44658518638815,58.45955408466743,8.650811697554708,2
25.70644065504257,24.31883063885173,16.52378902104009,5.612038322088613,128.64810651929926,8.07371784000136,3.3564474580047046,1
2.4679082422972316,53.058493654389935,41.46877096494316,2.6052319744575003,133.76492120014885,16.172775698936892,2.3680157142013867,2
11.947662732380605,6.820868485486615,78.62939288416982,4.011599072475209,13.802487681100711,95.34917871122387,2.8503821769050344,4
3.861915753972573,117.4193357606149,41.285927061707284,3.3260514923204187,144.78254649909877,99.46878848876081,8.618871813042368,2
28.76723718443353,70.61202676997098,69.65307936042223,8.041410224146459,50.0419648146095,79.81365417802972,5.278075896077976,3
20.774526567162503,66.83425099970103,50.721368167808976,9.242557264380007,65.98492643750332,51.520939146470276,1.3079035127077476,3
11.028831168338797,78.69555358796639,24.12231251093967,7.595721921569119,118.78556387892229,90.03009356916752,7.092216490554625,1
2.1183998150331678,59.6428377332648,79.61505080230744,4.390835760299835,99.73444583587465,11.18987708835687,1.5436893323344947,4
10.365040782783021,3.84762205134499,8.421345407068703,5.043349774966638,133.9589868654086,94.2891869245009,0.6024440294223665,1
10.838360123151478,73.47735466084761,52.48902827551506,1.2507369392943568,60.086062616515825,35.15529274554322,2.556848764979173,3
24.317773924007675,85.94086523477168,20.889103424340494,7.468647111345378,55.993224551423786,86.14893912331945,1.6809017951676586,1
21.24979052026925,50.00988727488638,6.706562854137566,5.964756793950441,4.753327431197951,66.8373405985391,6.049974743746681,1
29.570800710068962,90.87546864854315,50.293393708324885,9.024399961374364,69.4088065004487,96.0274304055722,4.845664073400418,3
15.73892345564777,27.240155920610473,49.95621559349236,2.006111435751532,108.6106155493663,86.46779477958182,7.240645504928672,2
3.9860762171235957,26.553190927942083,70.69009016757208,7.597261219326121,45.176807643932406,88.78978135509061,5.115710502602458,3
23.77244875814242,19.370038522508874,74.47506930519049,6.8467166171918965,69.40897705107622,63.17543561200305,4.1900593520938765,3
25.35696567040119,44.63937117469942,72.77914886928968,2.6584553380975215,32.909665272791706,83.31585309762758,5.2621869043774305,3
18.70736899499131,101.64144424669003,40.9558732916755,6.673786395408251,115.9181708807191,75.71311507613385,4.344861130877779,2
25.696336107885518,99.34944745788772,63.168978722656256,9.243733805766496,9.076734201172066,16.162313090388725,0.3708689391403952,3
16.45820722682514,45.93890495562046,57.69452426439603,9.184359876671188,105.80745825007473,64.8596891353243,6.8069911299624,3
17.42268520330186,70.6942483176284,42.15617561169196,7.196265745161413,56.84100176174752,14.817554652015863,9.621303262144554,2
14.24994214189046,86.49795797698988,59.72126941859932,0.48073112534060103,6.239410408068119,86.94561218855299,4.220335570360464,3
0.8472194943806926,28.944812955362757,94.72478767062626,8.722643373201615,128.02043809376786,6.594979933996847,4.237329837680467,4
3.596021261686837,20.17693030736965,19.289374368137736,6.577786070045399,73.15827947717477,98.70466701932753,0.45768878637246546,1
1.0475347589388526,116.65151918547733,90.57720957855263,3.1043425318273443,89.89784544241937,40.06266661377115,8.903790846867484,4
21.2115590074218,74.10687758515422,5.345551398319836,1.872503617056993,109.80460372866852,17.062935370143563,9.291213874629298,1
10.477484849273967,117.76988662003967,30.838921290166066,1.162038629973171,98.26116495017831,93.5674983661223,8.131391180141431,2
16.950661136519543,40.53071845586749,28.814524861152822,0.5023689925776098,109.62853062219173,4.542598622984794,1.063454715418567,2
30.24919057595668,84.36380399689578,62.63651078809057,7.541032479507565,114.34225268667866,47.010563450898346,9.002236811539392,3
8.308909997532002,26.712436384948525,13.122495177729032,2.358429989432753,88.37272958469164,77.02271279245026,0.2395566339504085,1
13.678062824777538,31.34402055286955,88.23476118397538,0.2425293604325507,54.84567463616351,31.6750475431701,4.445743232363087,4
25.182519447639812,61.42825455235488,82.85514084650413,3.972706518419893,36.47132245745139,52.88346699028011,5.006236541013945,4
7.625842855835776,38.354175060968544,65.20658196852777,4.826070805923389,135.43548549791808,70.0413016313802,8.340021010263388,3
2.56574039459367,20.114587660870136,45.841383179219775,1.692302309001269,145.48872669573305,95.19764210013209,7.50859213453971,2
9.657415925615888,31.54568423871912,93.29560421420784,0.4404833616254977,53.64941326473133,10.270263927102995,7.970968964998858,4
5.373505504175967,4.289807335903757,83.0746554720556,1.8912548309806887,16.846609360845033,15.722670371491976,8.679009495573746,4
30.986822752577957,84.53083457729839,49.93151480812449,6.791027618365744,33.380599067464686,50.88708951940669,4.760709204927257,2
26.934652250882017,59.053998850303394,70.18733544543112,0.822436772512064,100.60010189807844,41.84749611500469,7.802523535171715,3
21.111347204492414,11.309167968543075,56.69299521796846,5.550370305569938,25.940005493749613,41.07961606836664,0.6803309440543892,3
29.04578147095663,20.603279175418944,58.794223838826454,1.4641198790816667,117.01834095914822,29.696150293615318,4.445464227505388,3
26.786390323047485,12.30414457351728,33.097606943747124,1.9568917358041937,138.45453598120704,56.06847985089561,0.3013267486964111,2
6.218380062671574,73.51113699310518,46.208460462489676,3.930778832666987,144.54772726182708,88.32883361657163,9.153150653185941,2
29.748991419670958,11.305243633499256,7.812143078974421,1.0082533605373134,1.398825896233602,16.092434053786388,9.584137819529207,1
17.976276923048637,90.51387996422594,35.73486916645925,1.7320350278221286,143.7231247431625,21.528632949575766,0.8393906028816278,2
26.911980371618203,2.461310318446941,69.5828515362152,3.489524114513541,111.02916286944266,67.08234977995858,5.326266444077605,3
29.86672302645003,29.925094559507052,95.32160305061863,3.2966900549836686,12.60753483957034,5.619765428730417,3.2513960633686914,4
10.599055820812222,106.88000110702886,96.30641127630203,7.492714856757319,62.28607031680897,67.37641995630065,3.4253428466287805,4
3.668030644507466,86.22375817466953,55.57228691248917,0.7478230512642436,105.00682118692636,31.445615086333735,4.507000613754847,3
7.597078967522916,8.756199951082525,60.66222518095821,8.604507356663435,143.5028238991574,35.785393140001496,1.2506596525455072,3
14.235502594913122,98.53513253822157,18.57211855009675,8.162321707394549,24.621209041708887,40.55493738229002,1.8077019878391265,1
27.264432148196693,59.16421458482458,69.53081080935307,7.6599163969193835,19.1599922890431,34.958756149171485,5.773686601279447,3
28.688150339933927,101.61396326025951,7.065879267438624,3.093723624631325,70.85205798928178,84.12096212795322,0.18755909437488283,1
0.23171451060458614,72.08877293404721,28.468568579944453,8.228817855407875,145.2148340607734,94.6068457400309,5.998010220142007,2
17.023207594910264,81.81996384394304,66.83633472854422,1.828020802892808,145.70688228870156,54.801147531618845,3.189171877866693,3
13.912308734948803,119.22018724748497,31.03101315434893,1.2440920585502824,34.187211157936396,58.18784988349394,8.322064148040017,2
7.402853322989439,27.880265510882182,4.984687411445432,0.44956333489487355,47.9020721957186,7.048310801343516,6.000065077286838,1
3.995112693231648,74.8734689713666,83.18704093509638,9.393103630055759,136.20479784669817,71.31919283610006,7.080912007121719,4
11.25271366288292,55.2385668068878,31.033000713456303,3.0801089770527366,110.22622362780963,58.4098872964084,1.1442518123794532,2
31.427180431404263,4.734234350722972,6.310522485867843,9.17617880177906,145.84746429864273,5.039452380760034,2.658623646816886,1
10.77235372425177,1.736476980343804,7.478816450286518,2.726135615193297,133.97225445233315,19.842566707170327,9.966696089720365,1
17.29129142270639,14.307429338143042,25.175879878875364,9.075659593363495,32.2644075470615,20.194342039256274,4.3365224690922375,2
23.431621899976278,77.89100886462577,17.801594722152625,9.039290528460883,113.95902891190251,17.09679519433592,3.5886520532420962,1
12.119774647301869,68.05957054960706,77.43001177801509,9.236760450107129,7.2847847340174905,65.8645954622777,8.738553589772742,4
32.389496817089615,66.41154733964729,32.168404666703445,4.961534392841937,122.6749168112211,92.8439615355769,0.33074608863134847,2
32.07836834042057,3.8228115033912102,80.46957850398326,8.65946286798892,90.23351436669121,76.29753253583593,5.347733616761196,4
8.391903919859386,56.31635956320085,17.38459978231528,9.507658961673203,143.41514439546927,47.73734852139132,2.1025721378592435,1
16.573292701393207,110.95473814110342,49.28791795440838,3.246169418971795,144.00486832036177,40.40512979844819,3.6815279145376323,2
10.028274066192932,47.71102431727759,68.80371335531288,4.18874405682555,7.6222663536532895,38.645810530922255,1.99777071870328,3
9.493733677600995,74.99069637461476,65.19908538658548,7.19240187335744,24.078222833365174,60.1246957695825,0.3782275954870773,3
1.229441955326578,93.57824107477722,60.112940993026875,3.0035982172330087,72.63105709780373,35.92206589445364,4.165121339685567,3
20.31677925154996,94.0710334970265,92.48216019311698,7.53809308912659,131.92402874192237,22.612197118871713,7.892030211950896,4
16.754291844217953,62.31360988743256,22.852514770674436,0.7389214521353393,122.16677134440846,60.284290657558294,9.51954432626891,1
1.715786779162145,102.95423344828036,49.37192044621054,5.2349838428854225,144.6555039527668,39.070541342757316,6.238529746100124,2
9.287286653006259,46.96537120364964,88.39925500724087,1.223134840837452,92.71261756670113,1.412482914383384,3.888370923527215,4
30.272501979268565,106.6431857741758,7.789376559515704,2.9332347643667642,38.48452793424309,2.223111356677454,7.698552735473022,1
7.98459781593019,28.827259967465437,5.588826825307525,2.58625392486472,3.7659959257765996,27.413661115441833,5.052239834292209,1
4.829346086800466,33.62596883886852,23.33022875582914,8.389320735626661,33.43897360808234,51.242219950686376,3.676202798906616,1
16.313460500051175,6.374474903880132,63.30212195380185,1.9351725540619746,101.2909796930437,35.423950766798875,1.7908969255297469,3
32.85172963550632,95.46982038507394,25.98796264498069,8.08447920159119,138.94122350145196,2.405515238755196,7.961299843370574,2
8.067702199478308,50.04662834792467,19.023988380879896,7.93960345907922,48.13555009623972,22.315176375324043,5.004257905170166,1
22.402277795037932,27.493993669367885,45.88023153582921,4.988830555572299,131.35564954339432,9.641930867461612,9.638037413110629,2
25.384781778906156,27.81483331398956,61.35980687694115,2.338432555961296,59.23473725117348,94.86320013614166,8.0190960034872,3
7.920459341266681,108.16799294750798,24.85577070167404,2.268963399562227,46.24068740528255,31.28340756285265,4.20016119142277,1
24.27145089923328,100.06999205532442,30.069118672374206,4.649246471158478,76.32663642087272,1.4766371595495875,7.408500408674572,2
12.258211813532709,66.423706242862,61.35593048115139,0.0880900739351631,66.34102386144228,66.05632519856636,4.53391492852071,3
21.074753333684004,73.93329604988654,94.57384219894527,5.313507546113661,137.06998027755273,23.244794050781714,0.7986572841426465,4
21.11554525966062,56.91906846603492,67.47417274380882,9.527795257670554,70.23854211121898,56.67362550310041,5.1668105155821875,3
17.8573702202117,46.99998514545706,78.29041435845599,1.5470688186259651,41.60030808346132,15.074545460948785,8.657286195341495,4
3.0093580359134284,109.85722574619977,36.68100947554688,5.733456214756034,126.38483662528554,98.40132351224646,8.554413185170164,2
27.8406321779893,15.073524422436249,27.22543593844661,9.617786886444568,149.812426748935,97.0259186565333,5.7496691363997465,2
10.691599565507955,50.213614765947355,45.426774320262254,8.605221394916002,97.22571287719859,65.59833516903059,3.8002353641484996,2
6.216661951627141,41.34742895854504,80.71328287116737,8.503801163813403,37.56920534045379,70.72026218220607,0.10100602310371798,4
1.3590354680202812,59.778086430137805,45.629964179055584,8.21849930396189,35.822261551976894,42.587889129165134,3.114097789395127,2
19.6944617964641,54.91582494542101,84.6725408789861,3.090236060561856,8.656004432288972,96.21793454181689,9.898085773077343,4
22.583220180203273,62.266743798129774,98.8771980695127,8.906168312668122,11.593955777112729,42.373962037120094,7.264910332929944,4
0.5528723381654456,16.79027726723929,7.202666573033634,9.41340351233171,137.24746427741437,23.946799740806025,7.175885638250628,1
17.068061633115033,61.57698018159325,4.541015608370369,4.957924232990393,14.473066057432582,11.5378609603904,7.6108339033176104,1
7.549104187347272,29.090257666465305,14.958970291336183,3.5457104725945876,72.65157724151682,20.81253003143856,6.201133833419443,1
21.503609104346964,22.11976187858295,38.43696757343462,4.142290156058561,104.71826695397674,57.2213503928722,5.858586571750079,2
5.811633078736365,7.780106254342947,13.104220914543241,3.3420644183126558,127.55321741604047,24.50917179392991,4.536192553624145,1
23.028954810955188,91.51830705073691,87.0664477618756,2.1241844202454008,25.690642538059095,65.42494284475447,4.43933993669687,4
12.889889092196912,51.2930305027872,2.31462510270638,6.184484702528894,65.66680186880353,38.21845198850467,8.708484554371987,1
31.22121052459536,75.197241997411,31.579271633582252,5.625968862453229,37.722029252066626,88.68729054172442,3.934562616967805,2
4.583573068385955,87.3112011965692,18.469462949420535,4.625850710392756,38.37346349499025,55.84780674655774,8.402917840677217,1
11.367741480505115,81.51799983762642,93.15393301575324,0.9584538668483178,45.57589612300138,62.26040531012761,8.377344256249371,4
3.7820724629488334,56.46008629076187,66.9481004890028,7.968929647059998,88.06743216277009,55.6559802992677,7.708981993415111,3
30.820038297224496,46.547823474207576,91.20302564513744,1.749335627507892,2.486620752838231,88.55687741910242,0.37642399863446196,4
29.241720648188096,45.115189156879644,97.23287103103934,1.1456204339604814,61.314942947329186,6.3419567929191345,1.4797224440361978,4
8.597194451746136,76.80585563160676,49.70982436773692,6.230713954829474,28.024520284918886,6.734870709074514,3.14705142186515,2
21.997268254319188,59.375322593024805,23.431910804802627,3.986443612377232,145.06777627689522,70.17402449247484,8.475333422594817,1
27.23801593270652,101.89586975862127,19.372878619658927,0.5980847535232947,87.40937388754655,76.79639020481784,8.732593813561659,1
18.504843050610077,104.96423811920545,22.291886168584053,3.555683549610582,130.2143203245484,43.358941828196784,0.4155729435549216,1
17.653253776605695,20.467245360782215,70.85933076220029,7.717803522849628,29.353498015441804,35.23052080542634,3.247245531285988,3
8.060936855712054,16.348038185487077,4.044572812300073,6.152492052170976,121.50235489856817,27.794506620541316,8.503842046380706,1
3.1031152509706206,75.64811112431994,5.136107303271487,3.627860229869968,62.217369195785,23.439488583354773,2.496932490352383,1
29.90420121258438,36.14708976747353,60.814294238315,1.9180479163458808,26.654203327410364,91.19585896786052,9.760033065971319,3
30.010933845253803,2.228486251811863,64.20571467374066,6.3179562080477325,114.18678035823491,29.513954636117244,4.893037665760273,3
21.10127157091802,106.63712032355461,66.52629243224601,8.875553009463552,114.30166464229214,64.80787958111966,9.3731268939841,3
11.299862935653193,27.22809206925699,37.188050458859124,6.462727180159138,149.38318602960916,78.7094780383622,4.2882639436526295,2
11.639155121839988,111.51367820229709,80.59448887141531,8.129038546502242,117.1405892697246,2.1966578447580876,3.237989270876299,4
24.19610277674508,86.09213410539044,53.36245877266176,5.21527838554371,21.79008718906918,3.38741498831866,3.624101752088528,3
29.900684964219394,91.51841878937812,10.546563000941944,7.179711067410288,48.38171126785923,33.31374046373693,8.843005825306731,1
29.566590520756357,24.17537949517925,79.70993070673453,8.962267737783524,67.7590375936719,69.60157443137032,3.3068938628833267,4
25.9932519434346,28.10333107401755,95.30677862704583,7.731789782586551,18.997920856469264,26.07986352623497,6.693462214597103,4
21.39891476632241,62.55213045888789,6.003631300235868,9.098539533981457,118.2058461671721,0.14832904322502616,4.698426821245846,1
2.8043850332849773,20.65198231798346,39.13513387005799,4.311396021160599,79.00478068688797,28.8147899943917,9.416711887268475,2
5.387085040773477,36.65180312196387,48.751604483474765,9.042202551270567,141.66743536436303,9.013081664351274,1.5936347207114099,2
29.94881110360755,38.57549735373654,14.647076007831695,6.215672344817076,88.39622167887303,21.94133057923232,4.286568301018422,1
20.212280558454133,19.15559199033169,86.77089477828771,8.700487660816936,78.43486256073808,33.31900006992976,1.2463381190312195,4
0.30653773038226617,24.62194000741929,28.4149644890044,0.393765304378354,10.71377293992965,12.805735506875182,5.7813934196018915,2
3.38204652372485,94.62622104099079,78.300853993816,6.578523819135361,22.401885741686666,70.636472744766,4.028991913380774,4
22.1145139643715,20.063502545672204,67.0994482028316,8.479750788778986,127.42891151462267,25.59202320061883,0.6093723248441663,3
0.16870258959446882,3.4148870212706983,59.804582246702346,1.7420203364319975,148.60139667387125,66.10947993049624,8.498381097667531,3
5.35973235374523,75.52259311547262,19.21428486965544,6.617869334649232,62.27687038474043,59.90328528211693,3.755147828664389,1
18.289297199588315,117.117974327094,22.07035205509057,8.249547142166314,121.51291255873936,89.8045487693736,4.936307409504639,1
23.060866939097465,39.74565775477457,4.734840474656932,2.879493696326371,94.13786494959777,8.793317234466924,4.075133354835784,1
21.729868779221675,14.238684383550275,24.071242978226636,4.05246327906392,143.85889105075705,21.460811136366477,4.886526784499662,1
7.4748960843204575,68.4464790441037,34.54436094605141,5.695177184992194,35.72058531661399,86.5178429043976,0.1632519766810081,2
23.73693344751337,108.76250533147754,83.31453038624254,5.191676888845621,81.72536145119145,82.21314563856932,8.15459529307975,4
7.907512086268346,94.08741357941746,36.63926667148053,0.39189393037135645,61.31937275138934,19.210555718205068,3.3230801194614368,2
10.845571939648393,74.70190420952592,75.46217827656065,0.9867209808541344,81.25739639145229,10.773601194612414,7.244617644261435,4
24.880558532583745,37.80677959291192,43.944228129548755,1.0046657930436131,40.32871251282828,85.62414646201938,0.6488679538113173,2
21.652264525243663,65.0256207931464,78.48683119938885,2.62267905499175,74.6619244073616,17.813805682470473,5.238252524980913,4
28.30461627177095,10.949380956510645,97.62716004370398,2.4586411280244924,93.72062200871477,87.11097060707952,9.087919720707374,4
21.918237700370444,81.4734509136804,23.98415580575801,7.422223837867996,12.182382599923812,96.11146993777406,3.982480355036875,1
18.94172574917127,87.0115222677181,86.23416119638762,5.727443860161445,111.44808822114348,22.08066385756704,1.9725901008403057,4
3.1221800117103222,115.80379474919026,62.18240863057747,7.639760846452411,105.9784444740626,84.0387599920955,0.9908115711509724,3
12.255967715970918,31.247683049408597,81.72942615886548,0.6989605741087013,132.0686402177228,42.383108998226305,8.590879634880926,4
8.839194914831909,2.214770285162717,65.15859022678052,4.852142374716006,63.878482771488834,78.87784247534958,2.3880622735961743,3
8.132174813824856,65.47301573125807,42.394950727415015,3.2377557926526945,9.25036989220766,40.73955409788432,9.750711114986512,2
32.43044178989901,84.81486052761774,22.807493944179036,8.499393107557463,69.21916935325304,7.039559873371692,2.4782278332790773,1
13.101947163143123,94.84889710595856,7.003522533116502,7.077891569099033,20.641375809294217,71.26952726136643,4.8099099574279975,1
29.731911684053184,23.248671962977273,53.5518364460717,8.692584708267963,97.11702202827267,15.068863990357906,4.579941317991669,3
21.03585040448877,31.41034428444284,99.03260945268656,0.4642712240606006,7.0697286196958755,92.7025089316699,0.620096193665074,4
26.49106074704314,61.51091103207556,73.80418050142062,7.2082348956660045,56.09946093415427,41.77462830207013,5.318394198174479,3
16.75289431319605,39.67209719640022,32.73455413990166,5.40008352159578,12.426434773124306,8.200014790957955,6.7264097968853696,2
19.228206474596547,103.2613783904934,82.72048000867352,8.250000290155658,0.5049651107404962,22.84800147739944,7.421356632912185,4
16.415614734982732,56.851218448646435,76.89840001764065,5.07160590925821,144.08358358523878,86.25176174676946,5.225917563109292,4
6.507448783308822,95.94943729224036,28.16357933534568,5.4020907790190895,149.41910220394203,32.10854696241532,8.125851651213527,2
24.079329001665972,69.67437125788246,1.4307489794234685,0.5176738094206512,83.32544272977196,85.63279949796895,7.520975018439174,1
